EpochTime,3.feed_1.PM25B_UG_M3..3.feed_1.PM25T_UG_M3
1493991000,0
1493994600,2
1493998200,0
1494001800,0
1494005400,3
1494009000,2
1494012600,2
1494016200,5
1494019800,4
1494023400,5
1494027000,8
1494030600,4
1494034200,5
1494037800,0
1494041400,3
1494045000,2
1494048600,0
1494052200,1
1494055800,1
1494059400,0
1494063000,6
1494066600,4
1494070200,0
1494073800,0
1494077400,0
1494081000,-1
1494084600,3
1494088200,4
1494091800,7
1494095400,1
1494099000,3
1494102600,6
1494106200,1
1494109800,8
1494113400,1
1494117000,3
1494120600,9
1494124200,2
1494127800,3
1494131400,5
1494135000,3
1494138600,6
1494142200,6
1494145800,7
1494149400,3
1494153000,6
1494156600,4
1494160200,4
1494163800,6
1494167400,4
1494171000,4
1494174600,2
1494178200,2
1494181800,2
1494185400,1
1494189000,2
1494192600,1
1494196200,2
1494199800,2
1494203400,6
1494207000,6
1494210600,6
1494214200,11
1494217800,9
1494221400,11
1494225000,10
1494228600,13
1494232200,16
1494235800,17
1494239400,9
1494243000,5
1494246600,5
1494253800,-1
1494257400,3
1494261000,3
1494264600,1
1494268200,-1
1494271800,4
1494275400,2
1494279000,2
1494282600,5
1494286200,10
1494289800,7
1494293400,7
1494297000,2
1494300600,5
1494304200,12
1494307800,8
1494311400,11
1494315000,16
1494318600,18
1494322200,10
1494325800,11
1494329400,16
1494333000,6
1494336600,3
1494340200,6
1494343800,1
1494347400,-2
1494351000,0
1494354600,1
1494358200,5
1494361800,6
1494365400,3
1494369000,5
1494372600,0
1494376200,8
1494379800,9
1494383400,9
1494387000,10
1494390600,12
1494394200,13
1494397800,13
1494401400,19
1494405000,19
1494408600,19
1494412200,14
1494415800,12
1494419400,11
1494423000,11
1494426600,8
1494430200,3
1494433800,4
1494437400,2
1494441000,8
1494444600,10
1494448200,10
1494451800,8
1494455400,10
1494459000,10
1494462600,11
1494466200,16
1494469800,7
1494473400,11
1494477000,11
1494480600,10
1494484200,7
1494487800,21
1494491400,20
1494495000,13
1494498600,6
1494502200,4
1494505800,7
1494509400,7
1494513000,6
1494516600,8
1494520200,8
1494523800,12
1494527400,11
1494531000,13
1494534600,8
1494538200,9
1494541800,7
1494545400,7
1494549000,3
1494552600,3
1494556200,9
1494559800,10
1494563400,10
1494567000,7
1494570600,6
1494574200,8
1494577800,9
1494581400,6
1494585000,3
1494588600,2
1494592200,2
1494595800,3
1494599400,7
1494603000,12
1494606600,10
1494610200,8
1494613800,2
1494617400,4
1494621000,5
1494624600,7
1494628200,3
1494631800,9
1494635400,8
1494639000,8
1494642600,2
1494646200,5
1494649800,6
1494653400,7
1494657000,14
1494660600,10
1494664200,4
1494667800,5
1494671400,5
1494675000,5
1494678600,1
1494682200,3
1494685800,4
1494689400,0
1494693000,0
1494696600,6
1494700200,6
1494703800,7
1494707400,3
1494711000,5
1494714600,6
1494718200,14
1494721800,13
1494725400,16
1494729000,17
1494732600,19
1494736200,16
1494739800,13
1494743400,12
1494747000,14
1494750600,18
1494754200,18
1494757800,15
1494761400,14
1494765000,19
1494768600,12
1494772200,7
1494775800,4
1494779400,10
1494783000,13
1494786600,13
1494790200,6
1494793800,10
1494797400,7
1494801000,8
1494804600,4
1494808200,11
1494811800,3
1494815400,6
1494819000,0
1494822600,2
1494826200,-1
1494837000,2
1494840600,8
1494844200,8
1494847800,9
1494851400,4
1494855000,6
1494858600,3
1494862200,7
1494865800,3
1494869400,4
1494873000,-2
1494876600,3
1494880200,3
1494883800,0
1494887400,1
1494891000,-1
1494894600,6
1494898200,10
1494901800,9
1494905400,10
1494909000,8
1494912600,8
1494916200,6
1494919800,10
1494923400,13
1494927000,8
1494930600,11
1494934200,10
1494937800,15
1494941400,24
1494945000,21
1494948600,15
1494952200,6
1494955800,7
1494959400,4
1494963000,3
1494966600,9
1494970200,15
1494973800,17
1494977400,19
1494981000,17
1494984600,18
1494988200,17
1494991800,18
1494995400,20
1494999000,20
1495002600,19
1495006200,16
1495009800,15
1495013400,23
1495017000,19
1495020600,15
1495024200,17
1495027800,18
1495031400,14
1495035000,17
1495038600,14
1495042200,17
1495045800,12
1495049400,12
1495053000,11
1495056600,14
1495060200,17
1495063800,14
1495067400,18
1495071000,13
1495074600,17
1495078200,16
1495081800,16
1495085400,15
1495089000,15
1495092600,16
1495096200,16
1495099800,16
1495103400,16
1495107000,16
1495110600,16
1495114200,15
1495117800,15
1495132200,11
1495135800,9
1495139400,11
1495143000,5
1495146600,5
1495150200,18
1495153800,20
1495157400,13
1495161000,16
1495164600,19
1495168200,18
1495171800,18
1495175400,19
1495179000,18
1495182600,10
1495186200,10
1495189800,13
1495193400,11
1495197000,14
1495200600,11
1495204200,13
1495207800,11
1495211400,13
1495215000,12
1495218600,12
1495222200,11
1495225800,16
1495229400,12
1495233000,8
1495236600,7
1495240200,6
1495243800,7
1495247400,6
1495251000,7
1495254600,6
1495258200,6
1495261800,4
1495265400,12
1495269000,8
1495272600,8
1495276200,9
1495279800,8
1495283400,8
1495287000,3
1495290600,8
1495294200,7
1495297800,10
1495301400,13
1495305000,6
1495308600,10
1495312200,9
1495315800,9
1495319400,11
1495323000,16
1495326600,15
1495330200,17
1495333800,12
1495337400,12
1495341000,9
1495344600,10
1495348200,10
1495351800,9
1495355400,7
1495359000,7
1495362600,5
1495366200,3
1495369800,3
1495373400,1
1495377000,2
1495380600,4
1495384200,5
1495387800,5
1495391400,2
1495395000,5
1495398600,4
1495402200,2
1495405800,5
1495409400,5
1495413000,4
1495416600,4
1495420200,9
1495423800,5
1495427400,5
1495431000,4
1495434600,10
1495438200,3
1495441800,4
1495445400,11
1495449000,6
1495452600,10
1495456200,4
1495459800,5
1495463400,11
1495467000,9
1495470600,10
1495474200,12
1495477800,8
1495481400,7
1495485000,7
1495488600,5
1495492200,2
1495495800,5
1495499400,6
1495503000,5
1495506600,5
1495510200,7
1495513800,7
1495517400,7
1495521000,8
1495524600,9
1495528200,8
1495531800,12
1495535400,12
1495539000,10
1495542600,7
1495546200,10
1495549800,8
1495553400,6
1495557000,6
1495560600,4
1495564200,3
1495567800,3
1495571400,3
1495575000,4
1495578600,1
1495582200,-1
1495585800,8
1495589400,12
1495593000,11
1495596600,4
1495600200,7
1495603800,6
1495607400,6
1495611000,2
1495614600,7
1495618200,8
1495621800,8
1495625400,8
1495629000,6
1495632600,6
1495636200,4
1495643400,0
1495647000,0
1495650600,5
1495654200,3
1495657800,7
1495661400,4
1495665000,3
1495668600,-2
1495675800,6
1495679400,3
1495683000,4
1495686600,1
1495690200,0
1495693800,0
1495697400,2
1495701000,2
1495704600,0
1495708200,-1
1495711800,1
1495715400,4
1495719000,2
1495722600,4
1495726200,4
1495729800,0
1495733400,9
1495737000,2
1495740600,7
1495744200,1
1495747800,5
1495751400,9
1495755000,8
1495758600,5
1495762200,6
1495765800,6
1495769400,4
1495773000,3
1495776600,5
1495780200,5
1495783800,0
1495787400,1
1495791000,4
1495794600,10
1495798200,11
1495801800,4
1495805400,0
1495809000,2
1495812600,10
1495816200,10
1495819800,4
1495823400,3
1495827000,6
1495830600,6
1495834200,6
1495837800,7
1495841400,6
1495845000,9
1495848600,4
1495852200,6
1495855800,10
1495859400,13
1495863000,12
1495866600,10
1495870200,10
1495873800,10
1495877400,13
1495881000,12
1495884600,11
1495888200,8
1495891800,5
1495895400,5
1495902600,3
1495906200,5
1495909800,8
1495913400,8
1495917000,7
1495920600,9
1495924200,11
1495927800,12
1495931400,9
1495935000,18
1495938600,18
1495942200,21
1495945800,21
1495949400,24
1495953000,25
1495956600,25
1495960200,25
1495963800,24
1495967400,18
1495971000,11
1495974600,11
1495978200,12
1495981800,14
1495985400,15
1495989000,13
1495992600,8
1495996200,10
1495999800,11
1496003400,10
1496007000,12
1496010600,10
1496014200,10
1496017800,5
1496021400,5
1496025000,11
1496028600,7
1496032200,12
1496035800,19
1496039400,2
1496043000,5
1496046600,5
1496050200,6
1496053800,8
1496057400,7
1496061000,3
1496064600,6
1496068200,8
1496071800,14
1496075400,15
1496079000,16
1496082600,11
1496086200,8
1496089800,4
1496093400,10
1496097000,9
1496100600,8
1496104200,1
1496107800,1
1496111400,12
1496115000,12
1496118600,12
1496122200,15
1496125800,9
1496129400,13
1496133000,12
1496136600,9
1496140200,8
1496143800,11
1496147400,8
1496151000,11
1496154600,7
1496158200,15
1496161800,18
1496165400,13
1496169000,17
1496172600,14
1496176200,5
1496179800,4
1496183400,5
1496187000,7
1496190600,6
1496194200,3
1496197800,10
1496201400,7
1496205000,6
1496208600,9
1496212200,10
1496215800,13
1496219400,11
1496223000,14
1496226600,17
1496230200,12
1496233800,10
1496237400,10
1496241000,9
1496244600,16
1496248200,8
1496251800,9
1496255400,5
1496259000,3
1496262600,5
1496273400,4
1496277000,8
1496280600,7
1496284200,7
1496287800,10
1496291400,10
1496295000,7
1496298600,10
1496302200,17
1496305800,16
1496309400,13
1496313000,14
1496316600,9
1496320200,13
1496323800,11
1496327400,13
1496331000,7
1496334600,5
1496338200,5
1496341800,6
1496345400,4
1496349000,5
1496352600,6
1496356200,3
1496359800,13
1496363400,11
1496367000,12
1496370600,13
1496374200,10
1496377800,9
1496381400,10
1496385000,14
1496388600,26
1496392200,15
1496395800,16
1496399400,12
1496403000,8
1496406600,15
1496410200,16
1496413800,15
1496417400,16
1496421000,8
1496424600,3
1496428200,3
1496431800,0
1496435400,6
1496439000,7
1496442600,4
1496446200,14
1496449800,14
1496453400,15
1496457000,16
1496460600,22
1496464200,31
1496467800,30
1496471400,20
1496475000,22
1496478600,18
1496482200,22
1496485800,13
1496489400,11
1496493000,11
1496496600,14
1496500200,11
1496503800,17
1496507400,8
1496511000,4
1496514600,6
1496518200,3
1496521800,4
1496525400,8
1496529000,6
1496532600,8
1496536200,13
1496539800,11
1496543400,16
1496547000,17
1496550600,21
1496554200,20
1496557800,23
1496561400,21
1496565000,23
1496568600,24
1496572200,23
1496575800,23
1496579400,19
1496583000,15
1496586600,11
1496590200,6
1496593800,11
1496597400,13
1496608200,1
1496611800,11
1496615400,10
1496619000,9
1496622600,15
1496626200,14
1496629800,11
1496633400,10
1496637000,8
1496640600,9
1496644200,10
1496647800,6
1496651400,8
1496655000,9
1496658600,13
1496662200,9
1496665800,12
1496669400,9
1496673000,8
1496676600,6
1496680200,7
1496683800,12
1496687400,10
1496691000,14
1496694600,5
1496698200,8
1496701800,11
1496705400,5
1496709000,7
1496712600,12
1496716200,9
1496719800,4
1496723400,4
1496727000,0
1496730600,3
1496734200,10
1496737800,5
1496741400,6
1496745000,5
1496748600,7
1496752200,4
1496755800,6
1496759400,2
1496763000,1
1496766600,6
1496770200,5
1496773800,4
1496777400,4
1496781000,6
1496784600,3
1496788200,4
1496791800,12
1496795400,6
1496799000,4
1496802600,6
1496806200,5
1496809800,4
1496813400,4
1496817000,3
1496831400,0
1496835000,5
1496838600,7
1496842200,3
1496845800,0
1496856600,1
1496860200,2
1496863800,2
1496867400,0
1496871000,1
1496874600,5
1496878200,12
1496881800,5
1496885400,3
1496889000,8
1496892600,5
1496896200,4
1496899800,7
1496903400,8
1496907000,8
1496910600,7
1496914200,7
1496917800,9
1496921400,2
1496925000,9
1496928600,11
1496932200,5
1496935800,4
1496939400,6
1496943000,5
1496946600,0
1496950200,0
1496953800,3
1496957400,0
1496961000,3
1496964600,10
1496968200,9
1496971800,7
1496975400,8
1496979000,12
1496982600,10
1496986200,13
1496989800,10
1496993400,7
1496997000,11
1497000600,17
1497004200,17
1497007800,13
1497011400,15
1497015000,17
1497018600,11
1497022200,4
1497025800,1
1497029400,7
1497033000,5
1497036600,10
1497040200,8
1497043800,3
1497047400,8
1497051000,5
1497054600,8
1497058200,13
1497061800,16
1497065400,18
1497069000,16
1497072600,16
1497076200,12
1497079800,5
1497083400,10
1497087000,12
1497090600,13
1497094200,6
1497097800,9
1497101400,7
1497105000,11
1497108600,18
1497112200,14
1497115800,15
1497119400,10
1497123000,12
1497126600,11
1497130200,14
1497133800,10
1497137400,11
1497141000,17
1497144600,20
1497148200,14
1497151800,14
1497155400,10
1497159000,13
1497162600,9
1497166200,16
1497169800,15
1497173400,17
1497177000,14
1497180600,11
1497184200,11
1497187800,10
1497191400,11
1497195000,4
1497198600,12
1497202200,15
1497205800,16
1497209400,11
1497213000,11
1497216600,10
1497220200,10
1497223800,14
1497227400,14
1497231000,13
1497234600,13
1497238200,19
1497241800,18
1497245400,20
1497249000,20
1497252600,27
1497256200,28
1497259800,26
1497263400,28
1497267000,18
1497270600,21
1497274200,27
1497277800,16
1497281400,16
1497285000,14
1497288600,15
1497292200,11
1497295800,9
1497299400,8
1497303000,11
1497306600,11
1497310200,15
1497313800,15
1497317400,12
1497321000,15
1497324600,12
1497328200,16
1497331800,18
1497335400,19
1497339000,16
1497342600,17
1497346200,18
1497349800,21
1497353400,18
1497357000,16
1497360600,17
1497364200,11
1497367800,14
1497371400,17
1497375000,16
1497378600,14
1497382200,13
1497385800,15
1497389400,8
1497393000,2
1497396600,2
1497400200,8
1497403800,11
1497407400,11
1497411000,13
1497414600,13
1497418200,15
1497421800,16
1497425400,10
1497429000,11
1497432600,17
1497436200,17
1497439800,15
1497443400,15
1497447000,13
1497465000,11
1497468600,10
1497472200,16
1497475800,17
1497479400,11
1497483000,2
1497486600,7
1497490200,11
1497493800,17
1497497400,16
1497501000,13
1497504600,13
1497508200,10
1497511800,11
1497515400,11
1497519000,13
1497522600,12
1497526200,12
1497529800,8
1497533400,10
1497537000,9
1497544200,5
1497547800,8
1497551400,8
1497555000,8
1497558600,5
1497562200,0
1497565800,2
1497569400,0
1497573000,7
1497576600,4
1497580200,6
1497583800,8
1497587400,8
1497591000,7
1497594600,8
1497598200,11
1497601800,12
1497605400,11
1497609000,12
1497612600,12
1497616200,16
1497619800,19
1497623400,8
1497627000,9
1497630600,10
1497634200,12
1497637800,6
1497641400,7
1497645000,0
1497648600,2
1497652200,7
1497655800,10
1497659400,6
1497663000,10
1497666600,13
1497670200,13
1497673800,13
1497677400,13
1497681000,10
1497684600,5
1497688200,9
1497691800,10
1497695400,11
1497699000,11
1497702600,11
1497706200,12
1497709800,5
1497713400,0
1497717000,1
1497720600,5
1497724200,8
1497727800,8
1497731400,8
1497735000,11
1497738600,8
1497742200,17
1497745800,12
1497749400,10
1497753000,14
1497756600,14
1497760200,15
1497763800,21
1497767400,16
1497771000,15
1497774600,11
1497778200,10
1497781800,7
1497785400,8
1497789000,7
1497792600,2
1497796200,9
1497799800,3
1497803400,6
1497807000,5
1497810600,8
1497814200,1
1497817800,15
1497821400,4
1497832200,4
1497835800,9
1497839400,11
1497843000,10
1497846600,10
1497850200,6
1497853800,5
1497857400,0
1497861000,2
1497864600,7
1497868200,4
1497871800,5
1497875400,4
1497879000,6
1497882600,1
1497886200,4
1497889800,2
1497893400,9
1497897000,11
1497900600,9
1497904200,11
1497907800,12
1497911400,6
1497915000,0
1497918600,4
1497922200,6
1497925800,5
1497929400,3
1497933000,7
1497936600,7
1497940200,8
1497943800,9
1497947400,5
1497951000,7
1497954600,6
1497958200,3
1497961800,1
1497965400,3
1497969000,5
1497972600,-1
1497976200,0
1497979800,2
1497983400,3
1497987000,3
1497990600,6
1497994200,6
1497997800,6
1498001400,3
1498005000,3
1498008600,3
1498012200,5
1498015800,8
1498019400,11
1498023000,9
1498026600,11
1498030200,12
1498033800,10
1498037400,8
1498041000,9
1498044600,6
1498048200,12
1498051800,12
1498055400,11
1498059000,11
1498062600,9
1498066200,1
1498069800,-1
1498073400,8
1498077000,6
1498080600,10
1498084200,10
1498087800,9
1498091400,11
1498095000,10
1498098600,11
1498102200,14
1498105800,12
1498109400,10
1498113000,11
1498116600,10
1498120200,12
1498123800,11
1498127400,8
1498131000,12
1498134600,13
1498138200,12
1498141800,7
1498145400,1
1498149000,14
1498152600,21
1498156200,15
1498159800,15
1498163400,14
1498167000,14
1498170600,15
1498174200,9
1498177800,12
1498181400,14
1498185000,14
1498188600,12
1498192200,7
1498195800,6
1498199400,5
1498206600,0
1498210200,3
1498213800,1
1498217400,4
1498221000,1
1498224600,1
1498228200,0
1498231800,7
1498235400,6
1498239000,6
1498242600,3
1498246200,1
1498249800,3
1498253400,7
1498257000,0
1498260600,1
1498264200,4
1498267800,4
1498271400,4
1498275000,5
1498278600,4
1498282200,8
1498285800,2
1498289400,11
1498293000,6
1498296600,8
1498300200,10
1498303800,10
1498307400,10
1498311000,11
1498314600,7
1498318200,9
1498321800,8
1498325400,5
1498329000,1
1498332600,9
1498336200,9
1498339800,7
1498343400,8
1498347000,5
1498350600,4
1498354200,3
1498357800,12
1498361400,17
1498365000,12
1498368600,8
1498372200,7
1498375800,11
1498379400,14
1498383000,13
1498386600,11
1498390200,13
1498393800,11
1498397400,6
1498401000,9
1498404600,8
1498408200,4
1498411800,2
1498415400,7
1498419000,6
1498422600,1
1498426200,0
1498429800,5
1498433400,6
1498437000,8
1498440600,5
1498444200,6
1498447800,6
1498451400,6
1498455000,6
1498458600,4
1498462200,15
1498465800,9
1498469400,8
1498473000,11
1498476600,7
1498480200,5
1498483800,5
1498487400,4
1498491000,5
1498494600,2
1498498200,3
1498501800,3
1498505400,1
1498509000,2
1498512600,3
1498516200,1
1498519800,5
1498523400,3
1498527000,3
1498530600,8
1498534200,4
1498537800,5
1498541400,2
1498545000,3
1498548600,6
1498552200,4
1498555800,8
1498559400,9
1498563000,5
1498566600,4
1498570200,7
1498573800,4
1498577400,7
1498581000,5
1498584600,1
1498588200,0
1498591800,-1
1498595400,-2
1498599000,1
1498602600,4
1498606200,10
1498609800,10
1498613400,4
1498617000,10
1498620600,10
1498624200,10
1498627800,12
1498631400,12
1498635000,15
1498638600,12
1498642200,14
1498645800,15
1498649400,11
1498653000,9
1498656600,11
1498660200,8
1498663800,8
1498667400,2
1498671000,3
1498674600,4
1498678200,2
1498681800,3
1498685400,6
1498689000,1
1498692600,-1
1498696200,5
1498699800,7
1498703400,13
1498707000,20
1498710600,15
1498714200,12
1498717800,14
1498721400,15
1498725000,15
1498728600,14
1498732200,8
1498735800,9
1498739400,3
1498743000,3
1498746600,3
1498750200,10
1498753800,14
1498757400,11
1498761000,9
1498764600,12
1498768200,11
1498771800,8
1498775400,14
1498779000,15
1498782600,10
1498786200,15
1498789800,13
1498793400,12
1498797000,6
1498800600,-1
1498804200,-1
1498807800,0
1498811400,7
1498815000,7
1498818600,7
1498822200,9
1498825800,9
1498829400,9
1498833000,7
1498836600,13
1498840200,12
1498843800,9
1498847400,6
1498851000,3
1498854600,4
1498858200,9
1498861800,6
1498865400,10
1498869000,10
1498872600,11
1498876200,10
1498879800,13
1498883400,10
1498887000,15
1498890600,16
1498894200,11
1498897800,10
1498901400,13
1498905000,8
1498908600,5
1498912200,4
1498915800,5
1498919400,3
1498923000,7
1498926600,10
1498930200,8
1498933800,7
1498937400,5
1498941000,4
1498944600,6
1498948200,3
1498951800,11
1498955400,11
1498959000,9
1498962600,9
1498966200,11
1498969800,13
1498973400,13
1498977000,10
1498980600,17
1498984200,18
1498987800,18
1498991400,15
1498995000,12
1498998600,21
1499002200,12
1499005800,11
1499009400,8
1499013000,4
1499016600,8
1499020200,3
1499023800,5
1499027400,6
1499031000,5
1499034600,3
1499038200,3
1499041800,7
1499045400,8
1499049000,10
1499052600,16
1499056200,14
1499059800,14
1499063400,12
1499067000,6
1499070600,9
1499074200,14
1499077800,11
1499081400,13
1499085000,25
1499088600,38
1499092200,19
1499095800,15
1499099400,9
1499103000,8
1499106600,4
1499110200,9
1499113800,3
1499117400,9
1499121000,1
1499124600,12
1499128200,12
1499131800,11
1499135400,12
1499139000,21
1499142600,18
1499146200,19
1499149800,15
1499153400,21
1499157000,16
1499160600,13
1499164200,16
1499167800,11
1499171400,9
1499175000,9
1499178600,4
1499182200,11
1499185800,9
1499189400,7
1499193000,7
1499196600,10
1499200200,8
1499203800,7
1499207400,6
1499211000,5
1499214600,8
1499218200,22
1499221800,53
1499225400,40
1499229000,35
1499232600,24
1499236200,22
1499239800,19
1499243400,16
1499247000,15
1499250600,16
1499254200,12
1499257800,7
1499261400,14
1499265000,13
1499268600,12
1499272200,11
1499275800,12
1499279400,12
1499283000,14
1499286600,12
1499290200,14
1499293800,10
1499297400,11
1499301000,11
1499304600,14
1499308200,15
1499311800,9
1499315400,11
1499319000,11
1499322600,10
1499326200,12
1499329800,10
1499333400,10
1499337000,13
1499340600,18
1499344200,19
1499347800,15
1499351400,11
1499355000,17
1499358600,18
1499362200,18
1499365800,15
1499369400,12
1499373000,12
1499376600,3
1499380200,0
1499383800,1
1499387400,4
1499391000,9
1499394600,9
1499398200,10
1499401800,4
1499405400,5
1499409000,3
1499412600,0
1499416200,7
1499419800,9
1499423400,9
1499427000,8
1499430600,9
1499434200,9
1499437800,6
1499445000,5
1499448600,9
1499452200,5
1499455800,6
1499459400,1
1499463000,1
1499466600,7
1499470200,8
1499473800,3
1499477400,5
1499481000,4
1499484600,5
1499488200,7
1499491800,7
1499495400,7
1499499000,1
1499502600,2
1499506200,4
1499509800,8
1499513400,7
1499517000,3
1499520600,7
1499524200,9
1499527800,10
1499531400,14
1499535000,9
1499538600,9
1499542200,4
1499545800,4
1499549400,16
1499553000,10
1499556600,8
1499560200,14
1499563800,11
1499567400,10
1499571000,14
1499574600,13
1499578200,14
1499581800,16
1499585400,4
1499589000,9
1499592600,20
1499596200,15
1499599800,10
1499603400,13
1499607000,14
1499610600,14
1499614200,17
1499617800,4
1499621400,4
1499625000,5
1499628600,5
1499632200,10
1499635800,5
1499639400,7
1499643000,14
1499646600,9
1499650200,7
1499653800,12
1499657400,11
1499661000,15
1499664600,15
1499668200,13
1499671800,8
1499675400,12
1499679000,17
1499682600,10
1499686200,16
1499689800,15
1499693400,11
1499697000,7
1499700600,12
1499704200,10
1499707800,5
1499711400,2
1499715000,13
1499718600,8
1499722200,1
1499725800,0
1499729400,-2
1499733000,4
1499736600,6
1499740200,9
1499743800,5
1499747400,6
1499751000,3
1499754600,2
1499758200,1
1499761800,9
1499765400,6
1499769000,8
1499772600,7
1499776200,9
1499779800,12
1499783400,10
1499787000,0
1499790600,7
1499794200,10
1499797800,9
1499801400,14
1499805000,22
1499808600,19
1499819400,1
1499823000,10
1499826600,12
1499830200,8
1499833800,9
1499837400,11
1499841000,10
1499844600,7
1499848200,8
1499851800,10
1499855400,10
1499859000,14
1499862600,8
1499866200,16
1499880600,16
1499884200,16
1499887800,14
1499891400,14
1499895000,10
1499898600,7
1499902200,7
1499905800,13
1499909400,13
1499913000,17
1499916600,19
1499920200,21
1499923800,22
1499927400,17
1499931000,13
1499934600,17
1499938200,18
1499941800,15
1499945400,17
1499949000,14
1499952600,14
1499956200,12
1499959800,14
1499963400,18
1499967000,11
1499970600,12
1499974200,12
1499977800,5
1499981400,7
1499985000,4
1499988600,5
1499992200,6
1499995800,8
1499999400,12
1500003000,10
1500006600,7
1500010200,8
1500013800,10
1500017400,9
1500021000,10
1500024600,11
1500028200,14
1500031800,11
1500035400,10
1500039000,12
1500042600,9
1500046200,13
1500049800,20
1500053400,19
1500057000,13
1500060600,11
1500064200,6
1500067800,9
1500071400,10
1500075000,9
1500078600,8
1500082200,12
1500085800,14
1500089400,15
1500093000,13
1500096600,15
1500100200,10
1500103800,12
1500107400,10
1500111000,11
1500114600,7
1500118200,8
1500121800,6
1500125400,7
1500129000,5
1500132600,3
1500136200,0
1500139800,5
1500143400,11
1500147000,5
1500150600,6
1500154200,6
1500157800,7
1500161400,1
1500165000,6
1500168600,13
1500172200,17
1500175800,13
1500179400,19
1500183000,18
1500186600,16
1500190200,12
1500193800,19
1500197400,20
1500201000,14
1500204600,19
1500208200,15
1500211800,15
1500215400,11
1500219000,11
1500222600,9
1500226200,9
1500229800,8
1500233400,13
1500237000,13
1500240600,8
1500244200,8
1500247800,15
1500251400,11
1500255000,19
1500258600,31
1500262200,20
1500265800,19
1500269400,16
1500273000,15
1500276600,14
1500280200,15
1500283800,16
1500287400,13
1500291000,12
1500294600,19
1500298200,18
1500301800,14
1500305400,10
1500309000,16
1500312600,17
1500316200,14
1500319800,13
1500323400,11
1500327000,17
1500330600,12
1500334200,10
1500337800,10
1500341400,13
1500345000,11
1500348600,12
1500352200,16
1500355800,10
1500359400,13
1500363000,16
1500366600,16
1500370200,16
1500373800,16
1500377400,8
1500381000,12
1500384600,12
1500388200,6
1500391800,5
1500395400,6
1500399000,9
1500402600,15
1500406200,14
1500409800,11
1500413400,14
1500417000,13
1500420600,13
1500424200,13
1500427800,21
1500431400,22
1500435000,20
1500438600,23
1500442200,22
1500445800,20
1500449400,20
1500453000,21
1500456600,21
1500460200,21
1500463800,19
1500467400,22
1500471000,24
1500474600,25
1500478200,23
1500481800,18
1500485400,14
1500489000,17
1500492600,17
1500496200,13
1500499800,20
1500503400,22
1500507000,26
1500510600,23
1500514200,20
1500517800,21
1500521400,21
1500525000,24
1500528600,18
1500532200,18
1500535800,25
1500539400,26
1500543000,28
1500546600,24
1500550200,24
1500553800,26
1500557400,24
1500561000,19
1500564600,11
1500568200,15
1500571800,17
1500575400,12
1500579000,9
1500582600,10
1500586200,8
1500589800,8
1500593400,1
1500597000,3
1500600600,8
1500604200,9
1500607800,11
1500611400,11
1500615000,10
1500618600,10
1500622200,11
1500625800,15
1500629400,13
1500633000,12
1500636600,16
1500640200,14
1500643800,12
1500647400,14
1500651000,9
1500654600,9
1500658200,11
1500661800,9
1500665400,12
1500669000,16
1500672600,11
1500676200,12
1500679800,9
1500683400,8
1500687000,10
1500690600,20
1500694200,22
1500697800,19
1500701400,11
1500705000,12
1500708600,11
1500712200,13
1500715800,18
1500719400,19
1500723000,21
1500726600,19
1500730200,16
1500733800,21
1500737400,12
1500741000,3
1500744600,2
1500748200,2
1500751800,3
1500755400,5
1500759000,5
1500762600,3
1500766200,4
1500769800,15
1500773400,8
1500777000,10
1500780600,6
1500784200,6
1500787800,9
1500791400,10
1500795000,20
1500798600,19
1500802200,15
1500805800,14
1500809400,11
1500813000,11
1500816600,14
1500820200,15
1500823800,13
1500827400,10
1500831000,13
1500834600,10
1500838200,3
1500841800,2
1500845400,9
1500849000,7
1500852600,3
1500856200,7
1500859800,4
1500863400,8
1500867000,2
1500870600,3
1500874200,4
1500877800,6
1500881400,3
1500885000,5
1500888600,7
1500892200,8
1500895800,5
1500899400,5
1500903000,5
1500906600,6
1500910200,8
1500913800,11
1500917400,12
1500921000,12
1500924600,15
1500928200,9
1500931800,7
1500935400,8
1500939000,8
1500942600,5
1500946200,4
1500949800,7
1500953400,7
1500957000,4
1500960600,2
1500964200,7
1500967800,0
1500971400,3
1500975000,5
1500978600,6
1500982200,4
1500985800,1
1500989400,0
1500993000,2
1500996600,-1
1501000200,2
1501003800,3
1501007400,2
1501011000,4
1501014600,3
1501018200,6
1501021800,7
1501025400,11
1501029000,6
1501032600,8
1501036200,9
1501039800,12
1501043400,15
1501047000,10
1501050600,6
1501054200,12
1501057800,7
1501061400,10
1501065000,14
1501068600,8
1501072200,9
1501075800,6
1501079400,6
1501083000,4
1501086600,1
1501090200,6
1501093800,6
1501097400,12
1501101000,8
1501104600,6
1501108200,2
1501111800,11
1501115400,8
1501119000,14
1501122600,11
1501126200,13
1501129800,11
1501133400,12
1501137000,14
1501140600,2
1501144200,13
1501147800,16
1501151400,16
1501155000,11
1501158600,16
1501162200,18
1501165800,14
1501169400,12
1501173000,14
1501176600,12
1501180200,18
1501183800,14
1501187400,12
1501191000,10
1501194600,12
1501198200,11
1501201800,18
1501205400,21
1501209000,15
1501212600,10
1501216200,10
1501219800,11
1501223400,10
1501227000,5
1501230600,9
1501234200,11
1501237800,16
1501241400,9
1501245000,12
1501248600,10
1501252200,11
1501255800,9
1501259400,20
1501263000,25
1501266600,25
1501270200,26
